agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
Alex Watson,Active Client,12,Cindi Paschall,PVVJSKPP8FAT,,2820,Single,Nationwide Ins Co Of Amer_Copy,Commercial Auto,2018-04-18,2019-04-18,Opal Orozco,Nelda Browner & Ann Cuevas,burniske@me.com,,Nelda Browner,Winston Salem,Commercial,(336) 354-8569,5220 S Main St,NC,27107-7434,1984-07-05,,,,
Alex Watson,Active Client,12,Tennille Brinkerhoff,A3ZVYYGFUA4M,,2033,Single,Ohio Security Ins Co,Business Owners,2018-06-05,2019-06-05,Bobbi Moore,Yajaira Veiga & Guy Yu,solomon@comcast.net,,Yajaira Veiga,Pilot Mountain,Commercial,(336) 368-3310,105 Lola Ln,NC,27041,1984-07-05,,,,
Alex Watson,Active Client,12,Crista Manuel,0WK92MIK7NOH,,2033,Single,Ohio Security Ins Co,Business Owners,2018-06-05,2019-06-05,Lola Yu,Maryjane Fincham & Ron Dickson,crypt@yahoo.ca,,Maryjane Fincham,Pilot Mountain,Commercial,(336) 368-3310,105 Lola Ln,NC,27041,1984-07-05,,,,
Alex Watson,Active Client,12,Justine Hockenberry,D3Q315FBNGTP,,8245,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-12-12,2019-12-12,Jesus Chase,Robert Schimpf & Della Cohen,goldberg@optonline.net,,Robert Schimpf,Pfafftown,Commercial,(336) 399-4744,5947 Twin Meadows Dr,NC,27040-9202,1984-07-05,,,,
Alex Watson,Active Client,12,Felicidad Krahn,H7UMTS4ZQFIV,,10098,Package,Nationwide Mut Ins Co,Commercial Package,2018-10-15,2019-10-15,Beulah Osborne,Ami Hynes & Tobias Krueger,mglee@hotmail.com,,Ami Hynes,Morrisville,Commercial,(336) 399-4744,1600 Village Market Pl,NC,27560-7512,1992-03-30,,,,
Alex Watson,Active Client,12,Anita Vanderbilt,CFWU8A4AGVSY,,7285,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-12-24,2019-12-24,Selma Arnold,Kathe Jennette & Anita Parks,druschel@icloud.com,,Kathe Jennette,Pfafftown,Commercial,(336) 399-4744,5947 Twin Meadows Dr,NC,27040-0920,1957-12-20,,,,
Alex Watson,Active Client,12,Zaida Densmore,UTUGTYC3L62L,,1235,Single,Nationwide Gen Ins Co,Business Owners,2018-03-01,2019-03-01,Clint Garza,Lavern Corr & Elba Riggs,rgiersig@me.com,,Lavern Corr,Winston Salem,Commercial,(336) 399-9198,2700 Boulder Park Ct,NC,27101-4776,1957-12-20,,,,
Alex Watson,Active Client,12,Weston Ellinger,A5OKC9GR0IRT,,1076,Package,Nationwide Mut Fire Ins Co,Commercial Package,2018-03-01,2019-03-01,Simone Sharp,Macy Bassler & Bert Bennett,mschilli@att.net,,Macy Bassler,Winston Salem,Commercial,(336) 399-9198,2700 Boulder Park Ct,NC,27101-4776,1951-06-29,,,,
Alex Watson,Active Client,12,Isabell Nourse,X5W6WASL860L,,1104,Single,Nationwide Gen Ins Co_Copy,Business Owners,2019-03-01,2020-03-01,Leslie Prince,Meridith Drey & Alton Wu,dkeeler@gmail.com,,Meridith Drey,Winston Salem,Commercial,(336) 399-9198,2700 Boulder Park Ct,NC,27101-4776,1951-06-29,,,,
Alex Watson,Active Client,12,Karly Curran,1GXWR31GWEFB,,1191,Package,Nationwide Mut Fire Ins Co_Copy,Commercial Package,2019-03-01,2020-03-01,Jaime Meadows,Patience Mitschke & Dwayne Arnold,research@yahoo.com,,Patience Mitschke,Winston Salem,Commercial,(336) 399-9198,2700 Boulder Park Ct,NC,27101-4776,1994-10-01,,,,
Alex Watson,Active Client,12,Galina Donelan,0DPQP7OMSKHJ,,500,Single,Nationwide Mut Fire Ins Co_Copy,General Liability,2019-02-05,2020-02-05,Lisa Palmer,Addie Rittenhouse & Kristi Hughes,webdragon@me.com,,Addie Rittenhouse,Pfafftown,Commercial,(336) 399-9480,1454 Turfwood Dr,NC,27040-9515,1981-06-29,,,,
Alex Watson,Active Client,12,Elly Paolucci,6YP766C44N0V,,652,Single,Underwriting,General Liability,2018-03-21,2019-03-21,Kent Weber,Yuriko Collington & Joy Beasley,timlinux@msn.com,,Yuriko Collington,Greensboro,Commercial,(336) 407-4706,6313 Bonnybrook Ct,NC,27410,1981-06-29,,,,
Alex Watson,Active Client,6,Deandre Prude,D2VR8SWDZ9G5,,1231.55,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-12-26,2019-06-26,Kenny Raymond,Viki Gaddis & Lea Guzman,tokuhirom@msn.com,,Viki Gaddis,Pfafftown,Commercial,(336) 407-7416,6506 Skylark Rd,NC,27040-7419,1951-06-29,,,,
Alex Watson,Active Client,12,Mercedes Borda,3P25JH47YMYG,,232,Single,Nationwide Mut Ins Co,Personal Umbrella,2018-09-13,2019-09-13,Dustin Lowe,Phillip Neve & Lazaro Salazar,vganesh@hotmail.com,,Phillip Neve,Pfafftown,Commercial,(336) 407-7416,6506 Skylark Rd,NC,27040-7419,1951-06-29,,,,
Alex Watson,Active Client,12,Matilde Ingraham,T3HI6PZJ8JAH,,500,Single,Amtrust Group,General Liability,2018-06-29,2019-06-29,Maggie Gilbert,Sarita Bacon & Floyd Hester,cgarcia@aol.com,,Sarita Bacon,Winston Salem,Commercial,(336) 408-3825,2428 Sunnyside Ave,NC,27127-3130,1981-12-13,,,,
Alex Watson,Active Client,12,Marquita Muldowney,LV1AU6ET199P,,5297,Package,Nationwide Prop & Cas Ins Co,Commercial Package,2018-02-25,2019-02-25,Deann Greer,Madeleine Gillispie & Donny Mann,houle@hotmail.com,,Madeleine Gillispie,Yadkinville,Commercial,(336) 408-6438,4128 Old US 421 Hwy E,NC,27055-8041,1981-12-13,,,,
Alex Watson,Active Client,12,Rosette Lucia,1VC28O76VQPM,,5572,Package,Nationwide Prop & Cas Ins Co_Copy,Commercial Package,2019-02-25,2020-02-25,Dirk Newton,Babara Landreneau & Newton Rivas,rgiersig@mac.com,,Babara Landreneau,Yadkinville,Commercial,(336) 408-6438,4128 Old US 421 Hwy E,NC,27055-8041,1981-12-13,,,,
Alex Watson,Active Client,12,Vivienne Rulison,JCOZCIIG7M44,,550,Single,Nationwide Mut Fire Ins Co_Copy,Business Owners,2019-02-15,2020-02-15,Korey Romero,Teresita Lieberman & Jared Cannon,attwood@outlook.com,,Teresita Lieberman,Winston Salem,Commercial,(336) 413-5550,117 Reynolda Vlg Ste B,NC,27106-5148,1981-12-13,,,,
Alex Watson,Active Client,12,Rosalee Gilford,WHVHRVGTPXMY,,15225.89,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-11-13,2019-11-13,Adrian Roy,Niesha Barile & Staci Allison,msroth@msn.com,,Niesha Barile,Clemmons,Commercial,(336) 413-8802,P.O. BOX 1677,NC,27012-1677,1973-10-01,,,,
Alex Watson,Active Client,12,Alfredo Condit,RA6VJ6EU4WPC,,6339,Single,Tarheel Insurance,Worker's Compensation,2018-11-15,2019-11-15,Erwin Barker,Rogelio Seda & Harlan Schmidt,sarahs@hotmail.com,,Rogelio Seda,Clemmons,Commercial,(336) 413-8802,P.O. BOX 1677,NC,27012-1677,1973-10-01,,,,
Alex Watson,Active Client,12,Phil Chico,CIW9MRIILHO9,,1593,Single,Nationwide Gen Ins Co,Commercial Auto,2018-04-30,2019-04-30,Delmer Byrd,Joane Needleman & Rubin Michael,jfmulder@me.com,,Joane Needleman,Lewisville,Commercial,(336) 414-4913,8390 Grove Creek Dr,NC,27023-3003,1973-10-01,,,,
Alex Watson,Active Client,12,Brandie Placencia,KNC1WACEDTS2,,500,Single,Nationwide Mut Fire Ins Co,General Liability,2018-08-24,2019-08-24,Kenton Curtis,Lura Lucca & Owen Dodson,notaprguy@me.com,,High Low,Advance,Commercial,(336) 414-5895,175 High Meadows Rd,NC,27006-7890,1973-10-01,,,,
Alex Watson,Active Client,12,Sol Birney,OJY9XNJCPDNI,,7448,Package,Nationwide Mut Ins Co,Commercial Package,2018-04-05,2019-04-05,Randy Moss,Torie Buchanan & Glenda Ruiz,cameron@hotmail.com,,Ralph Vaneaton,Walnut Cove,Commercial,(336) 414-7505,632 S Main St,NC,27052-8310,1989-11-12,,,,
Alex Watson,Active Client,12,Yee Ribble,23Q28DJS6QUX,,7448,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-04-05,2019-04-05,Reuben Stokes,Sebastian Scarberry & Jonah Bishop,jeteve@yahoo.ca,,Monica Cruz Cardenas,Walnut Cove,Commercial,(336) 414-7505,632 S Main St,NC,27052-8310,1989-11-12,,,,
Alex Watson,Active Client,12,Carmella Landers,0C8C03GA87FK,,7448,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-04-05,2019-04-05,Donnie Key,Vergie Hardesty & Wilma Wong,isaacson@mac.com,,CARLOS ANTUNEZ,Walnut Cove,Commercial,(336) 414-7505,632 S Main St,NC,27052-8310,1952-08-08,,,,
Alex Watson,Active Client,12,Jared Roan,3LXYHIRGIIHW,,10170,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-04-05,2020-04-05,Richie Young,Omar Rossbach & Laurie Ortega,rasca@verizon.net,,Andy Benfield,Walnut Cove,Commercial,(336) 414-7505,632 S Main St,NC,27052-8310,1952-08-08,,,,
Alex Watson,Active Client,12,Victorina Ebert,YAR40MMP0HZU,,10170,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-04-05,2020-04-05,Troy Norton,Juan Zarrabal & Jerry Weeks,rsteiner@sbcglobal.net,,Juan Zarrabal,Walnut Cove,Commercial,(336) 414-7505,632 S Main St,NC,27052-8310,1989-08-08,,,,
Alex Watson,Active Client,12,Emiko Lobo,4G83LPBIQSLR,,2993,Single,Tarheel Insurance,Worker's Compensation,2018-04-05,2019-04-05,Burton Stanley,Adrian Ingram & Cliff George,ovprit@sbcglobal.net,,Adrian Ingram,Walnut Cove,Commercial,(336) 414-7505,632 S Main St,NC,27052-8310,1989-08-08,,,,
Alex Watson,Active Client,12,Xavier Hughes,F4614RB7BD7Z,,537,Single,Nationwide Prop & Cas Ins Co,General Liability,2018-02-27,2019-02-27,Rick Kramer,Allen Money & Ted Bray,natepuri@optonline.net,,Allen Money,Winston Salem,Commercial,(336) 422-2628,4217 Rosalie St,NC,27104-4941,1989-08-08,,,,
Alex Watson,Active Client,12,Aubrey Loder,KV3N4024WE5M,,537,Single,Nationwide Prop & Cas Ins Co_Copy,General Liability,2019-02-27,2020-02-27,Scott Chang,Andy Watts & Vernon Dunn,scarolan@me.com,,Andy Watts,Winston Salem,Commercial,(336) 422-2628,4217 Rosalie St,NC,27104-4941,1989-08-08,,,,
Alex Watson,Active Client,12,Dayle Mckeithan,KFC3SHRZ7IJ2,,4584.73,Single,Integon Ind Corp,Commercial Auto,2018-12-19,2019-12-19,Maria Patton,Bobby Smith & Petra Leach,cosimo@aol.com,,Bobby Smith,Winston Salem,Commercial,(336) 448-9049,2412 Sink St,NC,27107-3423,1979-06-11,,,,
Alex Watson,Active Client,12,Lurlene Raynes,M883FCW1P15B,,652,Single,Underwriting,General Liability,2018-08-15,2019-08-15,Loren Buckley,Carol Simon & Dora Horne,jsbach@sbcglobal.net,,Carol Simon,Winston Salem,Commercial,(336) 448-9049,2412 Sink St,NC,27107-3423,1979-06-11,,,,
Alex Watson,Active Client,12,Alton Shute,GKLL9H5R78FM,,14487,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-07-01,2019-07-01,Kory Vazquez,larry mcfadden & Katie Case,mjewell@optonline.net,,larry mcfadden,Greensboro,Commercial,(336) 458-0826,826 N Elm St Ste 200,NC,27401-1502,1964-08-18,,,,
Alex Watson,Active Client,12,Vasiliki Stiefel,XI9JMAJZJKR9,,938,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-01-01,2020-01-01,Rupert Petty,Matthew Coleman & Jude Jackson,bwcarty@hotmail.com,,Matthew Coleman,Winston Salem,Commercial,(336) 462-4443,1147 Silas Creek Pkwy,NC,27127-5627,1964-08-18,,,,
Alex Watson,Active Client,12,Ignacio Lewellen,S6N7IRH5VOE0,,669,Single,Nationwide Mut Fire Ins Co_Copy,General Liability,2018-09-18,2019-09-18,Darcy Brown,Melissa Johnson & Walter Norman,ianbuck@yahoo.ca,,Melissa Johnson,King,Commercial,(336) 462-6975,P.O. BOX 1631,NC,27021-1631,1964-08-18,,,,
Alex Watson,Active Client,12,Brice Delatorre,DSND624RYE4U,,1126,Single,General Ins Co of America,Business Owners,2018-12-04,2019-12-04,Fay Herring,Richard Combs & Shelby Davies,nichoj@sbcglobal.net,,Richard Combs,Winston Salem,Commercial,(336) 462-7674,921 Kirkridge Ln,NC,27107-2484,1992-05-04,,,,
Alex Watson,Active Client,12,Leonardo Setser,AGXV9YYW3WDR,,1776.71,Single,Integon Ind Corp,Commercial Auto,2018-12-01,2019-12-01,Kelvin Ramirez,Danial Galett & Odis Mcguire,bahwi@mac.com,,Danial Galett,LEXINGTON,Commercial,(336) 508-1222,800 HUNT RD,NC,27292,1992-05-04,,,,
Alex Watson,Active Client,12,Colene Dinapoli,YP53Q4NW9ZNG,,752.68,Single,Nationwide Ins Co Of Amer,Commercial Auto,2018-10-07,2019-10-07,Dwain Reid,David Duncan & Benny Rice,nanop@mac.com,,David Duncan,Winston Salem,Commercial,(336) 528-7027,5095 Layla Ct,NC,27105-9806,1992-05-04,,,,
Alex Watson,Active Client,12,Shara Sayer,RRFUCODRVNXU,,912,Single,Nationwide Ins Co Of Amer,Commercial Auto,2018-06-12,2019-06-12,Evan Larsen,Esmeralda Perez & Gilda York,osaru@msn.com,,Esmeralda Perez,Winston Salem,Commercial,(336) 588-9633,2105 Fiddlers Ct Apt D,NC,27107-6327,1992-05-04,,,,
Alex Watson,Active Client,12,Mica Maly,NVS8PQ0BH4TA,,912,Single,Nationwide Ins Co Of Amer,Commercial Auto,2018-06-12,2019-06-12,Reba Moses,Christy Spencer & Tom Rocha,sacraver@icloud.com,,Christy Spencer,Winston Salem,Commercial,(336) 588-9633,2105 Fiddlers Ct Apt D,NC,27107-6327,1992-05-04,,,,
Alex Watson,Active Client,12,Roy Dries,2A49HQ4L64KL,,400,Single,Nationwide Agribusiness Ins Co,Commercial Umbrella,2018-02-24,2019-02-24,Althea Crane,Chris Jones & Bob Liu,stewwy@yahoo.ca,,Chris Jones,Belews Creek,Commercial,(336) 595-4215,4811 Brinkley Rd,NC,27009-9727,1992-05-04,,,,
Alex Watson,Active Client,12,Quinton Spece,FMUC7PEAJ0MD,,100,Single,Nationwide Mut Ins Co,Bond,2018-07-19,2019-07-19,Beau Hoffman,Cassandra not known & Latoya Fisher,tbmaddux@me.com,,Cassandra not known,,Commercial,(336) 624-5931,,,,1976-11-04,,,,
Alex Watson,Active Client,6,Lucius Mease,X7NMLUA8K80G,,429,Single,Ohio Cas Ins Co,Commercial Inland Marine,2019-02-19,2019-08-19,Darwin Miranda,MAGARET PARISH & Louie Hayden,wildixon@verizon.net,,MAGARET PARISH,Winston Salem,Commercial,(336) 624-9484,206 Millers Creek Dr Ste Abc,NC,27127,1976-11-04,,,,
Alex Watson,Active Client,12,Irvin Cline,C8R9YJL5KUXI,,1759,Single,Nationwide Prop & Cas Ins Co,Business Owners,2018-08-06,2019-08-06,Shana Glenn,Mark McKenzie & Santo Cox,tbusch@yahoo.com,,Mark McKenzie,Oak Ridge,Commercial,(336) 643-8984,1692 Nc Highway 68 N Ste J,NC,27310-9500,1988-01-18,,,,
Alex Watson,Active Client,12,Annalisa Rendon,HJ4R86QA1IJM,,3964,Package,Nationwide Mut Fire Ins Co,Commercial Package,2018-07-12,2019-07-12,Marty Rhodes,Brandon Griggs & Gena Mcclure,cgcra@att.net,,Brandon Griggs,Winston Salem,Commercial,(336) 655-4951,353 Jonestown Rd #322,NC,27104-4620,1988-01-18,,,,
Alex Watson,Active Client,12,Emmaline Ceja,FVUV5KVE33FZ,,3964,Package,Nationwide Mut Fire Ins Co_Copy,Commercial Package,2018-07-12,2019-07-12,Evelyn Cannon,Alvin Flowers & Eddie Berg,oechslin@hotmail.com,,Alvin Flowers,Winston Salem,Commercial,(336) 655-4951,353 Jonestown Rd #322,NC,27104-4620,1988-01-18,,,,
Alex Watson,Active Client,12,Fransisca Mach,M4DCTZC1AZMA,,3778,Package,Nationwide Mut Ins Co,Commercial Package,2018-07-17,2019-07-17,Sam Sims,Bob Rivenbark & Hunter Hampton,gordonjcp@gmail.com,,Bob Rivenbark,Pfafftown,Commercial,(336) 679-2481,P.O. BOX 118,NC,27040-0118,1990-08-10,,,,
Alex Watson,Active Client,12,Carlos Ericsson,OJ998MAKB99M,,744,Single,Nationwide Mut Fire Ins Co,Commercial Auto,2018-06-22,2019-06-22,Velma Glover,MICHAEL HUGHES & Myron Farmer,rwelty@yahoo.com,,MICHAEL HUGHES,Winston Salem,Commercial,(336) 682-5863,300 S Liberty St Ste 125,NC,27101-5278,1981-06-29,,,,
Alex Watson,Active Client,12,Hoyt Pressler,YVP2WF65HVSC,,26085,Package,Nationwide Mut Ins Co,Commercial Package,2018-06-21,2019-06-21,Jerome Parks,DAVID MCHUGH & Trevor Pugh,wsnyder@att.net,,DAVID MCHUGH,Winston Salem,Commercial,(336) 692-0982,200 Cedar Lake Trl,NC,27104-3441,1981-06-29,,,,
Alex Watson,Active Client,12,Alayna Meekins,OZ8G34E7W88B,,550,Single,Nationwide Mut Fire Ins Co,Business Owners,2018-07-13,2019-07-13,Geneva Banks,Susan Tilley & Flora Massey,esasaki@att.net,,Susan Tilley,Lewisville,Commercial,(336) 716-7493,P.O. BOX 533,NC,27023-0533,1990-08-10,,,,
Alex Watson,Active Client,12,Cindi Paschall,Y12OA0H7A6WF,,1670,Single,Nationwide Mut Ins Co,Business Owners,2018-05-23,2019-05-23,Deanna Li,MARGARET GALL & Nona Short,gavinls@outlook.com,,MARGARET GALL,Winston Salem,Commercial,(336) 722-1138,P.O. BOX 24982,NC,27114-4982,1997-05-22,,,,
Alex Watson,Active Client,12,Tennille Brinkerhoff,OLQNOOK0T3VR,,1010,Single,Nationwide Mut Ins Co,Business Owners,2018-08-01,2019-08-01,Junior Kane,DIONISIO HERNANDEZ & Matt Joseph,seano@me.com,,DIONISIO HERNANDEZ,Winston-salem,Commercial,(336) 722-7130,1533 W 1st St,NC,27104-4318,1976-09-27,,,,
Alex Watson,Active Client,12,Crista Manuel,U68J9ORXG643,,1145,Single,Nationwide Mut Fire Ins Co,Commercial Auto,2018-04-15,2019-04-15,Jerry Vega,KARENA TATE & Lessie Moon,zeitlin@sbcglobal.net,,KARENA TATE,Winston Salem,Commercial,(336) 722-8624,1300 E 5th St,NC,27101,1976-09-27,,,,
Alex Watson,Active Client,12,Justine Hockenberry,GNADK5DQ3H5U,,1145,Single,Nationwide Mut Fire Ins Co_Copy,Commercial Auto,2018-04-15,2019-04-15,Tami Ellison,DERRYL CAVIN & Coleen Rojas,jmcnamara@msn.com,,DERRYL CAVIN,Winston Salem,Commercial,(336) 722-8624,1300 E 5th St,NC,27101,1995-09-15,,,,
Alex Watson,Active Client,12,Felicidad Krahn,BPZCOUCMSO0A,,1145,Single,Nationwide Mut Fire Ins Co_Copy,Commercial Auto,2018-04-15,2019-04-15,Molly Eaton,CLIFFORD JARRELL & Tyree Mccall,denton@hotmail.com,,CLIFFORD JARRELL,Winston Salem,Commercial,(336) 722-8624,1300 E 5th St,NC,27101,1973-05-03,,,,
Alex Watson,Active Client,12,Anita Vanderbilt,1HNQ3Q7C26P0,,3324,Package,Nationwide Mut Ins Co,Commercial Package,2018-07-16,2019-07-16,Gordon Carey,JOSEPH DULL & Karen Hoover,pajas@aol.com,,JOSEPH DULL,Winston Salem,Commercial,(336) 723-8597,8 E Devonshire St,NC,27127-3033,1973-05-03,,,,
Alex Watson,Active Client,6,Zaida Densmore,GFICOM0LBU2U,,361.22,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-15,2019-03-15,Cliff Alvarez,Catalina Hernandez Carrillo & Ed Harrell,rfoley@gmail.com,,Catalina Hernandez Carrillo,Winston Salem,Commercial,(336) 724-1000,2615 Bitting Rd,NC,27104-4103,1973-05-03,,,,
Alex Watson,Active Client,12,Weston Ellinger,B9K3N7255NQH,,4768,Package,Nationwide Mut Ins Co,Commercial Package,2018-03-30,2019-03-30,Jan Hensley,Casey Beckman & Carole Coffey,lstein@live.com,,Casey Beckman,Winston Salem,Commercial,(336) 724-1000,2615 Bitting Rd,NC,27104-4103,1973-05-03,,,,
Alex Watson,Active Client,12,Isabell Nourse,TW396VTKC7M2,,5286,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-03-30,2020-03-30,Cara Mccoy,GABRIEL CRUZ & Jean Dixon,jdray@comcast.net,,GABRIEL CRUZ,Winston Salem,Commercial,(336) 724-1000,2615 Bitting Rd,NC,27104-4103,1946-09-04,,,,
Alex Watson,Active Client,12,Karly Curran,4JHFCPFWZOU5,,1961,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-11-26,2019-11-26,Harley Kerr,ADRIANA ESTRADA & Rich Ayala,linuxhack@gmail.com,,ADRIANA ESTRADA,Winston Salem,Commercial,(336) 724-1721,2700 Boulder Park Ct,NC,27101-4776,1946-09-04,,,,
Alex Watson,Active Client,12,Galina Donelan,O36GF6V1GAME,,63894,Package,Nationwide Mut Ins Co,Commercial Package,2018-03-30,2019-03-30,Todd Mckee,Med Solutions Compounding Pharmacy Inc & Noel Ramos,konst@yahoo.com,,Med Solutions Compounding Pharmacy Inc,Winston Salem,Commercial,(336) 724-7439,801 N Broad St,NC,27101-1221,1946-09-04,,,,
Alex Watson,Active Client,12,Elly Paolucci,HYHGR4OZYAKP,,64494,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-03-30,2019-03-30,Sherri Austin,George Laroussini & Wendi Ibarra,rnelson@yahoo.com,,George Laroussini,Winston Salem,Commercial,(336) 724-7439,801 N Broad St,NC,27101-1221,1946-09-04,,,,
Alex Watson,Active Client,12,Deandre Prude,U360SIOGXNUN,,64782,Package,Underwriting,Commercial Package,2018-03-30,2019-03-30,Lacy Gibson,John Ridderhof & Mara Strong,kludge@live.com,,John Ridderhof,Winston Salem,Commercial,(336) 724-7439,801 N Broad St,NC,27101-1221,1946-09-04,,,,
Alex Watson,Active Client,12,Mercedes Borda,2H2Y8CFV3YB3,,1208,Package,Nationwide Mut Ins Co,Commercial Package,2018-04-18,2019-04-18,Wyatt Holland,Melissa Fain & Norris Reyes,wiseb@hotmail.com,,Melissa Fain,Winston Salem,Commercial,(336) 724-7687,123 Oakwood Dr,NC,27103-1903,1946-09-04,,,,
Alex Watson,Active Client,12,Matilde Ingraham,M08V910EN2RD,,100,Single,Liberty Mut Ins Co,General Liability,2018-10-29,2019-10-29,Kris Owen,Georgette Golden & Truman Boone,singh@comcast.net,,Georgette Golden,Winston Salem,Commercial,(336) 734-8889,154 Southview Dr,NC,27127,1980-07-23,,,,
Alex Watson,Active Client,12,Marquita Muldowney,K210ZQW2HK7M,,1532,Single,Ohio Security Ins Co,General Liability,2018-11-01,2019-11-01,Luann Summers,Robert Cornwell & Blair Burgess,rfisher@me.com,,Robert Cornwell,Winston Salem,Commercial,(336) 734-8889,154 Southview Dr,NC,27127,1980-07-23,,,,
Alex Watson,Active Client,12,Rosette Lucia,68PDO9WS1EP1,,7218,Single,Ohio Security Ins Co,Worker's Compensation,2018-11-01,2019-11-01,Opal Orozco,Mary Ellis & Mickey Pierce,kildjean@yahoo.ca,,Mary Ellis,Winston Salem,Commercial,(336) 734-8889,154 Southview Dr,NC,27127,1980-07-23,,,,
Alex Watson,Active Client,12,Vivienne Rulison,PPO9119F0G4S,,7495,Package,Nationwide Mut Ins Co,Commercial Package,2018-07-07,2019-07-07,Bobbi Moore,Tommie Gambill & Elsie Conley,parrt@optonline.net,,Tommie Gambill,Winston Salem,Commercial,(336) 744-0425,104 Progress Ct,NC,27106-3298,1980-07-23,,,,
Alex Watson,Active Client,12,Rosalee Gilford,4SAQSFE6GZ11,,4460,Package,Nationwide Mut Fire Ins Co_Copy,Commercial Package,2018-11-15,2019-11-15,Lola Yu,Doris Boyles & Laurel Watts,cgcra@gmail.com,,Doris Boyles,Winston Salem,Commercial,(336) 744-0520,125 Thornbury Ridge Ct,NC,27106-6361,1992-05-20,,,,
Alex Watson,Active Client,12,Alfredo Condit,4SSDMIEWKVQW,,7594,Package,Nationwide Mut Ins Co,Commercial Package,2018-11-15,2019-11-15,Jesus Chase,Rita Langevin & Samuel Beard,lamprecht@gmail.com,,Rita Langevin,Winston Salem,Commercial,(336) 744-0520 Ext.23225,125 Thornbury Ridge Ct,NC,27106-6361,1992-05-20,,,,
Alex Watson,Active Client,12,Phil Chico,8VNKU7PTDTVS,,19913,Package,Nationwide Mut Ins Co,Commercial Package,2018-03-14,2019-03-14,Beulah Osborne,Robert Alexander & Wilma Murray,pthomsen@icloud.com,,Robert Alexander,Winston Salem,Commercial,(336) 749-1615,1381 Peters Creek Pkwy,NC,27103-4571,1989-11-12,,,,
Alex Watson,Active Client,12,Brandie Placencia,ZIZBZOSRBFPT,,25064.89,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-03-14,2020-03-14,Selma Arnold,Bobby Sizemore & Gerard Leach,ajlitt@comcast.net,,Bobby Sizemore,Winston Salem,Commercial,(336) 749-1615,1381 Peters Creek Pkwy,NC,27103-4571,1989-11-12,,,,
Alex Watson,Active Client,12,Sol Birney,MVUGIR57EZUM,,2217.76,Single,Nationwide Agribusiness Ins Co_Copy,Commercial Auto,2018-12-04,2019-12-04,Clint Garza,Elizabeth Faust & Vonda Carlson,emcleod@mac.com,,Elizabeth Faust,Tobaccoville,Commercial,(336) 758-3322,1105 Smith Farm Rd,NC,27050-9158,1993-10-03,,,,
Alex Watson,Active Client,12,Yee Ribble,P9UGUE2OIQED,,650,Single,Nationwide Mut Ins Co,Business Owners,2018-04-29,2019-04-29,Simone Sharp,Nina Sturdivant & Freda Perry,sartak@aol.com,,Nina Sturdivant,Winston Salem,Commercial,(336) 760-2581,1508 Boxthorne Ln,NC,27106-4467,1966-04-16,,,,
Alex Watson,Active Client,12,Carmella Landers,LBNMDU9XZ6Y2,,5922,Package,Nationwide Mut Ins Co,Commercial Package,2018-10-01,2019-10-01,Leslie Prince,Foy Hege & Ethel Estes,rogerspl@optonline.net,,Foy Hege,Winston Salem,Commercial,(336) 760-3210,3813 Forrestgate Dr,NC,27103-2930,1966-04-16,,,,
